date,item_id,item_name,category,store_id,units_sold,sell_price,unit_cost,fixed_costs,event_name,event_type,snap_flag,competitor_price
2012-06-22,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,13.0,6.1,3.58,500.0,None,None,0,6.42
2012-06-23,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,15.0,6.1,3.58,500.0,None,None,0,6.31
2012-06-24,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,15.0,6.1,3.58,500.0,None,None,0,6.38
2012-06-25,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,13.0,6.1,3.58,500.0,None,None,0,6.32
2012-06-26,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,14.0,6.1,3.58,500.0,None,None,0,6.57
2012-06-27,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,14.0,6.1,3.58,500.0,None,None,0,6.37
2012-06-28,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,16.0,6.1,3.58,500.0,None,None,0,6.27
2012-06-29,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,15.0,6.1,3.58,500.0,None,None,0,6.54
2012-06-30,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,15.0,6.1,3.58,500.0,None,None,0,6.34
2012-07-01,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,13.0,6.1,3.58,500.0,None,None,1,6.31
2012-07-02,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,14.0,6.1,3.58,500.0,None,None,1,6.36
2012-07-03,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,10.0,6.1,3.58,500.0,None,None,1,6.26
2012-07-04,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,16.0,6.1,3.58,500.0,IndependenceDay,National,1,6.29
2012-07-05,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,14.0,6.1,3.58,500.0,None,None,1,6.14
2012-07-06,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,14.0,6.1,3.58,500.0,None,None,1,6.1
2012-07-07,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,15.0,6.1,3.58,500.0,None,None,1,6.04
2012-07-08,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,16.0,6.1,3.58,500.0,None,None,1,5.94
2012-07-09,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,14.0,6.1,3.58,500.0,None,None,1,6.07
2012-07-10,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,14.0,6.1,3.58,500.0,None,None,1,6.24
2012-07-11,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,14.0,6.1,3.58,500.0,None,None,0,6.31
2012-07-12,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,14.0,6.1,3.58,500.0,None,None,0,6.22
2012-07-13,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,17.0,6.1,3.58,500.0,None,None,0,5.71
2012-07-14,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,16.0,6.1,3.58,500.0,None,None,0,6.67
2012-07-15,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,12.0,6.1,3.58,500.0,None,None,0,6.55
2012-07-16,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,15.0,6.1,3.58,500.0,None,None,0,6.39
2012-07-17,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,14.0,6.1,3.58,500.0,None,None,0,6.75
2012-07-18,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,13.0,6.1,3.58,500.0,None,None,0,6.04
2012-07-19,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,12.0,6.1,3.58,500.0,None,None,0,6.74
2012-07-20,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,16.0,6.1,3.58,500.0,None,None,0,6.05
2012-07-21,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,16.0,6.1,3.58,500.0,None,None,0,6.34
2012-07-22,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,17.0,6.1,3.58,500.0,None,None,0,5.97
2012-07-23,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,12.0,6.1,3.58,500.0,None,None,0,6.29
2012-07-24,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,12.0,6.1,3.58,500.0,None,None,0,6.38
2012-07-25,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,15.0,6.1,3.58,500.0,None,None,0,6.25
2012-07-26,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,15.0,6.1,3.58,500.0,None,None,0,6.46
2012-07-27,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,15.0,6.1,3.58,500.0,None,None,0,6.31
2012-07-28,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,17.0,6.1,3.58,500.0,None,None,0,6.16
2012-07-29,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,14.0,6.1,3.58,500.0,None,None,0,6.14
2012-07-30,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,13.0,6.1,3.58,500.0,None,None,0,6.48
2012-07-31,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,15.0,6.1,3.58,500.0,None,None,0,6.12
2012-08-01,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,15.0,6.1,3.58,500.0,None,None,1,6.51
2012-08-02,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,14.0,6.11,3.58,500.0,None,None,1,6.59
2012-08-03,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,18.0,6.11,3.58,500.0,None,None,1,5.89
2012-08-04,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,13.0,6.11,3.58,500.0,None,None,1,6.57
2012-08-05,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,18.0,6.11,3.58,500.0,None,None,1,6.8
2012-08-06,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,11.0,6.11,3.58,500.0,None,None,1,6.35
2012-08-07,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,13.0,6.11,3.58,500.0,None,None,1,6.44
2012-08-08,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,16.0,4.8,3.58,500.0,None,None,1,5.14
2012-08-09,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,15.0,4.8,3.58,500.0,None,None,1,4.89
2012-08-10,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,19.0,4.8,3.58,500.0,None,None,1,4.98
2012-08-11,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,16.0,4.8,3.58,500.0,None,None,0,4.69
2012-08-12,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,16.0,4.8,3.58,500.0,None,None,0,4.97
2012-08-13,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,13.0,4.81,3.58,500.0,None,None,0,5.05
2012-08-14,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,15.0,4.81,3.58,500.0,None,None,0,5.05
2012-08-15,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,15.0,4.81,3.58,500.0,None,None,0,5.16
2012-08-16,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,15.0,4.81,3.58,500.0,None,None,0,4.81
2012-08-17,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,16.0,4.81,3.58,500.0,None,None,0,4.85
2012-08-18,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,17.0,4.81,3.58,500.0,None,None,0,5.32
2012-08-19,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,15.0,6.11,3.58,500.0,None,None,0,6.26
2012-08-20,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,14.0,6.11,3.58,500.0,None,None,0,6.34
2012-08-21,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,12.0,6.11,3.58,500.0,None,None,0,6.28
2012-08-22,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,12.0,6.11,3.58,500.0,None,None,0,6.09
2012-08-23,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,14.0,6.11,3.58,500.0,None,None,0,6.69
2012-08-24,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,15.0,6.11,3.58,500.0,None,None,0,6.16
2012-08-25,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,17.0,6.11,3.58,500.0,None,None,0,6.02
2012-08-26,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,13.0,6.11,3.58,500.0,None,None,0,6.18
2012-08-27,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,10.0,6.11,3.58,500.0,None,None,0,5.8
2012-08-28,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,12.0,6.11,3.58,500.0,None,None,0,6.13
2012-08-29,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,12.0,6.11,3.58,500.0,None,None,0,6.06
2012-08-30,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,13.0,6.11,3.58,500.0,None,None,0,6.44
2012-08-31,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,14.0,6.11,3.58,500.0,None,None,0,6.13
2012-09-01,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,17.0,6.11,3.58,500.0,None,None,1,6.51
2012-09-02,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,14.0,6.11,3.58,500.0,None,None,1,6.64
2012-09-03,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,13.0,6.11,3.58,500.0,None,None,1,6.48
2012-09-04,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,14.0,6.11,3.58,500.0,None,None,1,6.24
2012-09-05,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,14.0,6.11,3.58,500.0,None,None,1,6.33
2012-09-06,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,14.0,6.11,3.58,500.0,None,None,1,5.92
2012-09-07,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,16.0,6.11,3.58,500.0,None,None,1,6.26
2012-09-08,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,15.0,6.11,3.58,500.0,None,None,1,6.08
2012-09-09,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,16.0,6.11,3.58,500.0,None,None,1,6.46
2012-09-10,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,13.0,6.11,3.58,500.0,None,None,1,6.92
2012-09-11,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,11.0,6.11,3.58,500.0,None,None,0,6.42
2012-09-12,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,13.0,6.12,3.58,500.0,None,None,0,5.82
2012-09-13,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,12.0,6.12,3.58,500.0,None,None,0,6.22
2012-09-14,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,15.0,6.12,3.58,500.0,None,None,0,6.33
2012-09-15,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,18.0,6.12,3.58,500.0,None,None,0,6.32
2012-09-16,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,13.0,6.12,3.58,500.0,None,None,0,6.12
2012-09-17,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,13.0,6.12,3.58,500.0,None,None,0,6.36
2012-09-18,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,10.0,6.12,3.58,500.0,None,None,0,6.0
2012-09-19,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,14.0,6.12,3.58,500.0,None,None,0,6.07
2012-09-20,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,12.0,6.12,3.58,500.0,None,None,0,6.46
2012-09-21,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,13.0,6.12,3.58,500.0,None,None,0,6.05
2012-09-22,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,13.0,6.12,3.58,500.0,None,None,0,6.44
2012-09-23,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,15.0,6.12,3.58,500.0,None,None,0,5.97
2012-09-24,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,14.0,6.12,3.58,500.0,None,None,0,6.74
2012-09-25,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,13.0,6.12,3.58,500.0,None,None,0,6.11
2012-09-26,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,12.0,6.12,3.58,500.0,None,None,0,6.25
2012-09-27,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,15.0,6.12,3.58,500.0,None,None,0,6.38
2012-09-28,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,13.0,6.12,3.58,500.0,None,None,0,6.17
2012-09-29,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,12.0,6.12,3.58,500.0,None,None,0,6.34
2012-09-30,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,14.0,6.12,3.58,500.0,None,None,0,6.44
2012-10-01,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,11.0,6.12,3.58,500.0,None,None,1,6.54
2012-10-02,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,14.0,6.12,3.58,500.0,None,None,1,6.5
2012-10-03,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,13.0,6.12,3.58,500.0,None,None,1,6.26
2012-10-04,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,14.0,6.12,3.58,500.0,None,None,1,6.27
2012-10-05,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,16.0,6.12,3.58,500.0,None,None,1,6.88
2012-10-06,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,13.0,6.12,3.58,500.0,None,None,1,6.54
2012-10-07,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,13.0,6.12,3.58,500.0,None,None,1,6.08
2012-10-08,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,12.0,6.12,3.58,500.0,None,None,1,6.33
2012-10-09,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,15.0,6.12,3.58,500.0,None,None,1,6.22
2012-10-10,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,13.0,4.73,3.58,500.0,None,None,1,4.85
2012-10-11,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,13.0,4.73,3.58,500.0,None,None,0,4.64
2012-10-12,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,16.0,4.73,3.58,500.0,None,None,0,4.79
2012-10-13,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,15.0,4.73,3.58,500.0,None,None,0,5.21
2012-10-14,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,15.0,4.73,3.58,500.0,None,None,0,4.98
2012-10-15,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,11.0,4.73,3.58,500.0,None,None,0,4.4
2012-10-16,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,17.0,4.73,3.58,500.0,None,None,0,5.1
2012-10-17,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,12.0,4.73,3.58,500.0,None,None,0,5.08
2012-10-18,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,12.0,6.12,3.58,500.0,None,None,0,6.22
2012-10-19,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,13.0,6.12,3.58,500.0,None,None,0,6.48
2012-10-20,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,17.0,6.12,3.58,500.0,None,None,0,6.09
2012-10-21,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,11.0,6.12,3.58,500.0,None,None,0,6.19
2012-10-22,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,14.0,6.13,3.58,500.0,None,None,0,6.68
2012-10-23,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,13.0,6.13,3.58,500.0,None,None,0,6.25
2012-10-24,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,13.0,6.13,3.58,500.0,None,None,0,5.86
2012-10-25,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,11.0,6.13,3.58,500.0,None,None,0,6.3
2012-10-26,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,14.0,6.13,3.58,500.0,None,None,0,6.29
2012-10-27,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,13.0,6.13,3.58,500.0,None,None,0,6.61
2012-10-28,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,14.0,6.13,3.58,500.0,None,None,0,6.32
2012-10-29,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,10.0,6.13,3.58,500.0,None,None,0,6.21
2012-10-30,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,11.0,6.13,3.58,500.0,None,None,0,6.57
2012-10-31,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,12.0,6.13,3.58,500.0,Halloween,Cultural,0,6.34
2012-11-01,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,11.0,6.13,3.58,500.0,None,None,1,6.13
2012-11-02,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,15.0,6.13,3.58,500.0,None,None,1,6.6
2012-11-03,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,15.0,6.13,3.58,500.0,None,None,1,6.36
2012-11-04,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,15.0,6.13,3.58,500.0,None,None,1,6.31
2012-11-05,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,9.0,6.13,3.58,500.0,None,None,1,6.36
2012-11-06,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,13.0,6.13,3.58,500.0,None,None,1,6.05
2012-11-07,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,16.0,6.13,3.58,500.0,None,None,1,6.18
2012-11-08,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,11.0,6.13,3.58,500.0,None,None,1,6.31
2012-11-09,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,16.0,6.13,3.58,500.0,None,None,1,6.27
2012-11-10,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,13.0,6.13,3.58,500.0,None,None,1,6.63
2012-11-11,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,10.0,6.13,3.58,500.0,None,None,0,6.37
2012-11-12,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,10.0,6.13,3.58,500.0,None,None,0,6.52
2012-11-13,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,13.0,6.13,3.58,500.0,None,None,0,6.32
2012-11-14,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,10.0,6.13,3.58,500.0,None,None,0,6.57
2012-11-15,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,10.0,6.13,3.58,500.0,None,None,0,6.41
2012-11-16,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,13.0,6.13,3.58,500.0,None,None,0,6.32
2012-11-17,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,13.0,6.13,3.58,500.0,None,None,0,6.31
2012-11-18,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,13.0,6.13,3.58,500.0,None,None,0,6.08
2012-11-19,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,11.0,6.13,3.58,500.0,None,None,0,6.44
2012-11-20,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,12.0,6.13,3.58,500.0,None,None,0,6.3
2012-11-21,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,11.0,6.13,3.58,500.0,None,None,0,6.19
2012-11-22,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,15.0,6.13,3.58,500.0,Thanksgiving,National,0,6.59
2012-11-23,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,11.0,6.13,3.58,500.0,None,None,0,6.01
2012-11-24,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,15.0,6.13,3.58,500.0,None,None,0,6.21
2012-11-25,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,11.0,6.13,3.58,500.0,None,None,0,6.57
2012-11-26,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,12.0,6.13,3.58,500.0,None,None,0,6.39
2012-11-27,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,10.0,6.13,3.58,500.0,None,None,0,6.3
2012-11-28,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,11.0,6.13,3.58,500.0,None,None,0,6.38
2012-11-29,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,10.0,6.13,3.58,500.0,None,None,0,6.36
2012-11-30,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,11.0,6.13,3.58,500.0,None,None,0,5.94
2012-12-01,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,11.0,6.13,3.58,500.0,None,None,1,6.23
2012-12-02,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,10.0,6.14,3.58,500.0,None,None,1,6.72
2012-12-03,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,10.0,6.14,3.58,500.0,None,None,1,6.16
2012-12-04,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,11.0,6.14,3.58,500.0,None,None,1,6.25
2012-12-05,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,13.0,6.14,3.58,500.0,None,None,1,6.19
2012-12-06,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,11.0,6.14,3.58,500.0,None,None,1,6.3
2012-12-07,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,11.0,6.14,3.58,500.0,None,None,1,6.18
2012-12-08,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,11.0,6.14,3.58,500.0,None,None,1,6.44
2012-12-09,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,12.0,6.14,3.58,500.0,None,None,1,6.37
2012-12-10,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,13.0,6.14,3.58,500.0,None,None,1,6.51
2012-12-11,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,12.0,6.14,3.58,500.0,None,None,0,6.07
2012-12-12,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,12.0,6.14,3.58,500.0,None,None,0,6.24
2012-12-13,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,12.0,6.14,3.58,500.0,None,None,0,6.27
2012-12-14,HOUSEHOLD_1_001_CA_1,Cleaning Essentials 001,HOUSEHOLD,CA_1,14.0,6.14,3.58,500.0,None,None,0,6.44
